sec_code,sec_name,announcement_title,announcement_time,announcement_id,local_path,source_url
000563,陕国投Ａ,2025年年度报告,2026-02-10 00:00:00,1224973751,reports_raw/000563_陕国投Ａ/2025/1224973751.pdf,https://static.cninfo.com.cn/finalpage/2026-02-10/1224973751.PDF
000608,*ST阳光,2025年年度报告,2026-02-12 00:00:00,1224977840,reports_raw/000608_ST阳光/2025/1224977840.pdf,https://static.cninfo.com.cn/finalpage/2026-02-12/1224977840.PDF
001309,德明利,2025年年度报告,2026-02-28 00:00:00,1224989020,reports_raw/001309_德明利/2025/1224989020.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224989020.PDF
002072,凯瑞德,2025年年度报告,2026-02-11 00:00:00,1224976003,reports_raw/002072_凯瑞德/2025/1224976003.pdf,https://static.cninfo.com.cn/finalpage/2026-02-11/1224976003.PDF
002138,顺络电子,2025年年度报告,2026-02-28 00:00:00,1224988769,reports_raw/002138_顺络电子/2025/1224988769.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224988769.PDF
002270,华明装备,2025年年度报告,2026-02-27 00:00:00,1224986242,reports_raw/002270_华明装备/2025/1224986242.pdf,https://static.cninfo.com.cn/finalpage/2026-02-27/1224986242.PDF
002647,*ST仁东,2025年年度报告,2026-02-28 00:00:00,1224989297,reports_raw/002647_ST仁东/2025/1224989297.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224989297.PDF
002800,天顺股份,2025年年度报告,2026-02-28 00:00:00,1224988845,reports_raw/002800_天顺股份/2025/1224988845.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224988845.PDF
600539,狮头股份,2025年年度报告,2026-02-28 00:00:00,1224989279,reports_raw/600539_狮头股份/2025/1224989279.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224989279.PDF
603005,晶方科技,晶方科技2025年年度报告,2026-02-28 00:00:00,1224989090,reports_raw/603005_晶方科技/2025/1224989090.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224989090.PDF
603103,横店影视,横店影视股份有限公司2025年年度报告,2026-02-28 00:00:00,1224988730,reports_raw/603103_横店影视/2025/1224988730.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224988730.PDF
603682,锦和商管,上海锦和商业经营管理（集团）股份有限公司2025年年度报告,2026-02-28 00:00:00,1224988709,reports_raw/603682_锦和商管/2025/1224988709.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224988709.PDF
688100,威胜信息,2025年年度报告,2026-02-28 00:00:00,1224988226,reports_raw/688100_威胜信息/2025/1224988226.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224988226.PDF
688230,芯导科技,2025年年度报告,2026-02-03 00:00:00,1224963545,reports_raw/688230_芯导科技/2025/1224963545.pdf,https://static.cninfo.com.cn/finalpage/2026-02-03/1224963545.PDF
688511,*ST天微,2025年年度报告,2026-02-28 00:00:00,1224989224,reports_raw/688511_ST天微/2025/1224989224.pdf,https://static.cninfo.com.cn/finalpage/2026-02-28/1224989224.PDF
