sec_code,sec_name,announcement_title,announcement_time,announcement_id,local_path,source_url
000651,格力电器,2024年年度报告（英文版）,2025-06-11 00:00:00,1223836182,reports_raw/companies/000_sz_main/000651_格力电器/2024/1223836182.pdf,https://static.cninfo.com.cn/finalpage/2025-06-11/1223836182.PDF
000692,惠天热电,2024年年度报告全文（修订后）,2025-06-14 00:00:00,1223879619,reports_raw/companies/000_sz_main/000692_惠天热电/2024/1223879619.pdf,https://static.cninfo.com.cn/finalpage/2025-06-14/1223879619.PDF
001288,运机集团,2024年年度报告（更正后）,2025-06-14 00:00:00,1223879712,reports_raw/companies/001_sz_main/001288_运机集团/2024/1223879712.pdf,https://static.cninfo.com.cn/finalpage/2025-06-14/1223879712.PDF
002230,科大讯飞,2024年年度报告（英文简版）,2025-06-17 00:00:00,1223886874,reports_raw/companies/002_sz_main/002230_科大讯飞/2024/1223886874.pdf,https://static.cninfo.com.cn/finalpage/2025-06-17/1223886874.PDF
002304,洋河股份,2024年年度报告（英文版）,2025-06-03 00:00:00,1223732768,reports_raw/companies/002_sz_main/002304_洋河股份/2024/1223732768.pdf,https://static.cninfo.com.cn/finalpage/2025-06-03/1223732768.PDF
002311,海大集团,2024年年度报告（英文版）,2025-06-24 00:00:00,1223956037,reports_raw/companies/002_sz_main/002311_海大集团/2024/1223956037.pdf,https://static.cninfo.com.cn/finalpage/2025-06-24/1223956037.PDF
002459,晶澳科技,2024年年度报告英文版（2024 Annual Report）,2025-06-27 00:00:00,1223999280,reports_raw/companies/002_sz_main/002459_晶澳科技/2024/1223999280.pdf,https://static.cninfo.com.cn/finalpage/2025-06-27/1223999280.PDF
002475,立讯精密,2024年年度报告（英文版）,2025-06-10 00:00:00,1223825742,reports_raw/companies/002_sz_main/002475_立讯精密/2024/1223825742.pdf,https://static.cninfo.com.cn/finalpage/2025-06-10/1223825742.PDF
300152,ST新动力,雄安新动力科技股份有限公司2024年年度报告,2025-06-23 00:00:00,1223953081,reports_raw/companies/300_chinext/300152_ST新动力/2024/1223953081.pdf,https://static.cninfo.com.cn/finalpage/2025-06-23/1223953081.PDF
300274,阳光电源,关于2024年年度报告（英文简版）的自愿性披露公告,2025-06-13 18:00:31,1223877852,reports_raw/companies/300_chinext/300274_阳光电源/2024/1223877852.pdf,https://static.cninfo.com.cn/finalpage/2025-06-13/1223877852.PDF
300338,ST开元,开元教育科技集团股份有限公司2024年年度报告（更正后）,2025-06-20 00:00:00,1223933161,reports_raw/companies/300_chinext/300338_ST开元/2024/1223933161.pdf,https://static.cninfo.com.cn/finalpage/2025-06-20/1223933161.PDF
300551,古鳌科技,2024年年度报告（更新后）,2025-06-30 18:32:11,1224038851,reports_raw/companies/300_chinext/300551_古鳌科技/2024/1224038851.pdf,https://static.cninfo.com.cn/finalpage/2025-06-30/1224038851.PDF
600033,福建高速,2024年年度报告（更正版）,2025-06-14 00:00:00,1223877447,reports_raw/companies/600_sh_main/600033_福建高速/2024/1223877447.pdf,https://static.cninfo.com.cn/finalpage/2025-06-14/1223877447.PDF
600392,盛和资源,盛和资源2024年年度报告（更正版）,2025-06-04 00:00:00,1223749030,reports_raw/companies/600_sh_main/600392_盛和资源/2024/1223749030.pdf,https://static.cninfo.com.cn/finalpage/2025-06-04/1223749030.PDF
600438,通威股份,通威股份有限公司2024年年度报告（英文版）,2025-06-06 00:00:00,1223786408,reports_raw/companies/600_sh_main/600438_通威股份/2024/1223786408.pdf,https://static.cninfo.com.cn/finalpage/2025-06-06/1223786408.PDF
600637,东方明珠,东方明珠2024年年度报告（更正版）,2025-06-28 00:00:00,1224015328,reports_raw/companies/600_sh_main/600637_东方明珠/2024/1224015328.pdf,https://static.cninfo.com.cn/finalpage/2025-06-28/1224015328.PDF
603341,龙旗科技,2024年年度报告（更正后）,2025-06-19 00:00:00,1223910188,reports_raw/companies/603_sh_main/603341_龙旗科技/2024/1223910188.pdf,https://static.cninfo.com.cn/finalpage/2025-06-19/1223910188.PDF
603388,*ST元成,元成环境股份有限公司2024年年度报告（更正后）,2025-06-18 00:00:00,1223900761,reports_raw/companies/603_sh_main/603388_ST元成/2024/1223900761.pdf,https://static.cninfo.com.cn/finalpage/2025-06-18/1223900761.PDF
603598,引力传媒,引力传媒：2024年年度报告(修订版2),2025-06-28 00:00:00,1224017438,reports_raw/companies/603_sh_main/603598_引力传媒/2024/1224017438.pdf,https://static.cninfo.com.cn/finalpage/2025-06-28/1224017438.PDF
603617,君禾股份,君禾股份2024年年度报告（更正版）,2025-06-14 00:00:00,1223878083,reports_raw/companies/603_sh_main/603617_君禾股份/2024/1223878083.pdf,https://static.cninfo.com.cn/finalpage/2025-06-14/1223878083.PDF
